player_last_name,player_first_name,Team,Pos.,Completions,Targets,Comp %,TDs,Season,Week
Murray, DeMarco,TEN,RB,3,5,60.00,2,2016,1
Benjamin, Travis,SD,WR,2,4,50.00,0,2016,1
Marshall, Brandon,NYJ,WR,1,4,25.00,0,2016,1
Fitzgerald, Larry,ARI,WR,3,3,100.00,2,2016,1
Cooks, Brandin,NO,WR,3,3,100.00,1,2016,1
Green, A.J.,CIN,WR,3,3,100.00,0,2016,1
Nelson, Jordy,GB,WR,3,3,100.00,1,2016,1
Baldwin, Doug,SEA,WR,2,3,66.67,1,2016,1
Witten, Jason,DAL,TE,2,3,66.67,0,2016,1
Fuller, Will,HOU,WR,2,3,66.67,1,2016,1
Cadet, Travaris,NO,RB,1,3,33.33,1,2016,1
Matthews, Jordan,PHI,WR,1,3,33.33,1,2016,1
Crowder, Jamison,WAS,WR,1,3,33.33,0,2016,1
Cobb, Randall,GB,WR,1,3,33.33,0,2016,1
Olsen, Greg,CAR,TE,2,2,100.00,0,2016,1
Rogers, Eli,PIT,WR,2,2,100.00,1,2016,1
Moncrief, Donte,IND,WR,2,2,100.00,1,2016,1
Sanu, Mohamed,ATL,WR,2,2,100.00,1,2016,1
Doyle, Jack,IND,TE,2,2,100.00,2,2016,1
Hilton, T.Y.,IND,WR,2,2,100.00,0,2016,1
Riddick, Theo,DET,RB,2,2,100.00,1,2016,1
Freeman, Devonta,ATL,RB,2,2,100.00,0,2016,1
Cruz, Victor,NYG,WR,2,2,100.00,1,2016,1
Decker, Eric,NYJ,WR,1,2,50.00,1,2016,1
Roberts, Seth,OAK,WR,1,2,50.00,1,2016,1
Richard, Jalen,OAK,RB,1,2,50.00,0,2016,1
Woodhead, Danny,SD,RB,1,2,50.00,1,2016,1
Beasley, Cole,DAL,WR,1,2,50.00,0,2016,1
James, Jesse,PIT,TE,1,2,50.00,0,2016,1
Dorsett, Phillip,IND,WR,1,2,50.00,0,2016,1
Sproles, Darren,PHI,RB,0,2,0.00,0,2016,1
Hawkins, Andrew,CLE,WR,0,2,0.00,0,2016,1
Beckham, Odell,NYG,WR,0,2,0.00,0,2016,1
Hopkins, DeAndre,HOU,WR,0,2,0.00,0,2016,1
Miller, Braxton,HOU,WR,0,2,0.00,0,2016,1
Uzomah, C.J.,CIN,TE,0,2,0.00,0,2016,1
Wilson, Albert,KC,WR,1,1,100.00,0,2016,1
Myers, Brandon,TB,TE,1,1,100.00,1,2016,1
Hill, Tyreek,KC,WR,1,1,100.00,1,2016,1
Ebron, Eric,DET,TE,1,1,100.00,1,2016,1
Tye, Will,NYG,TE,1,1,100.00,0,2016,1
Yeldon, T.J.,JAX,RB,1,1,100.00,0,2016,1
Boyd, Tyler,CIN,WR,1,1,100.00,0,2016,1
Gates, Antonio,SD,TE,1,1,100.00,0,2016,1
Powell, Bilal,NYJ,RB,1,1,100.00,0,2016,1
Shepard, Sterling,NYG,WR,1,1,100.00,1,2016,1
Carroo, Leonte,MIA,WR,1,1,100.00,0,2016,1
Tate, Golden,DET,WR,1,1,100.00,0,2016,1
Anderson, Stephen,HOU,TE,1,1,100.00,0,2016,1
Snead, Willie,NO,WR,1,1,100.00,1,2016,1
McDonald, Vance,SF,TE,1,1,100.00,1,2016,1
Sanders, Emmanuel,DEN,WR,1,1,100.00,0,2016,1
Amendola, Danny,NE,WR,1,1,100.00,0,2016,1
Hurns, Allen,JAX,WR,1,1,100.00,0,2016,1
Sharpe, Tajae,TEN,WR,1,1,100.00,0,2016,1
Maclin, Jeremy,KC,WR,1,1,100.00,1,2016,1
Elliott, Ezekiel,DAL,RB,1,1,100.00,0,2016,1
Matthews, Rishard,TEN,WR,1,1,100.00,0,2016,1
Lockett, Tyler,SEA,WR,1,1,100.00,0,2016,1
Royal, Eddie,CHI,WR,1,1,100.00,1,2016,1
Draughn, Shaun,SF,RB,1,1,100.00,0,2016,1
West, Charcandrick,KC,RB,1,1,100.00,0,2016,1
Donnell, Larry,NYG,TE,1,1,100.00,1,2016,1
Bernard, Gio,CIN,RB,1,1,100.00,0,2016,1
Gresham, Jermaine,ARI,TE,1,1,100.00,0,2016,1
Smith, Steve,BAL,WR,1,1,100.00,0,2016,1
Allen, Dwayne,IND,TE,1,1,100.00,1,2016,1
Enunwa, Quincy,NYJ,WR,1,1,100.00,1,2016,1
Benjamin, Kelvin,CAR,WR,1,1,100.00,1,2016,1
Hardy, Justin,ATL,WR,1,1,100.00,0,2016,1
Tamme, Jacob,ATL,TE,1,1,100.00,0,2016,1
Abdullah, Ameer,DET,RB,1,1,100.00,1,2016,1
Douglas, Harry,TEN,WR,0,1,0.00,0,2016,1
Henry, Hunter,SD,TE,0,1,0.00,0,2016,1
Johnson, David,ARI,RB,0,1,0.00,0,2016,1
Cooper, Amari,OAK,WR,0,1,0.00,0,2016,1
Allen, Keenan,SD,WR,0,1,0.00,0,2016,1
Landry, Jarvis,MIA,WR,0,1,0.00,0,2016,1
Celek, Garrett,SF,TE,0,1,0.00,0,2016,1
Johnson, Duke,CLE,RB,0,1,0.00,0,2016,1
Walker, Delanie,TEN,TE,0,1,0.00,0,2016,1
Kearse, Jermaine,SEA,WR,0,1,0.00,0,2016,1
Smith, Torrey,SF,WR,0,1,0.00,0,2016,1
Jackson, DeSean,WAS,WR,0,1,0.00,0,2016,1
Coleman, Tevin,ATL,RB,0,1,0.00,0,2016,1
Smith, Alex,KC,QB,0,1,0.00,0,2016,1
Patton, Quinton,SF,WR,0,1,0.00,0,2016,1
Jones, Marvin,DET,WR,0,1,0.00,0,2016,1
Marshall, Jalin,NYJ,WR,0,1,0.00,0,2016,1
Rudolph, Kyle,MIN,TE,0,1,0.00,0,2016,1
Ervin, Tyler,HOU,RB,0,1,0.00,0,2016,1
Reed, Jordan,WAS,TE,0,1,0.00,0,2016,1
Adams, Davante,GB,WR,0,1,0.00,0,2016,1
Pryor, Terrelle,CLE,QB,0,1,0.00,0,2016,1
Kuhn, John,NO,FB,0,1,0.00,0,2016,1
Funchess, Devin,CAR,WR,0,1,0.00,0,2016,1
Kelce, Travis,KC,TE,0,1,0.00,0,2016,1
Green, Virgil,DEN,TE,0,1,0.00,0,2016,1
Robinson, Allen,JAX,WR,0,1,0.00,0,2016,1
Johnson, Andre,TEN,WR,0,1,0.00,0,2016,1
Thomas, Demaryius,DEN,WR,0,1,0.00,0,2016,1
Foster, Arian,MIA,RB,0,1,0.00,0,2016,1
Conley, Chris,KC,WR,0,1,0.00,0,2016,1
Greene, Rashad,JAX,WR,0,1,0.00,0,2016,1
Williams, Tyrell,SD,WR,0,1,0.00,0,2016,1
Walford, Clive,OAK,TE,0,1,0.00,0,2016,1
LaFell, Brandon,CIN,WR,0,4,0.00,0,2016,2
Agholor, Nelson,PHI,WR,2,3,66.67,0,2016,2
Williams, Tyrell,SD,WR,2,3,66.67,0,2016,2
Jeffery, Alshon,CHI,WR,1,3,33.33,0,2016,2
Fitzgerald, Larry,ARI,WR,1,3,33.33,1,2016,2
Nelson, Jordy,GB,WR,1,3,33.33,1,2016,2
Gates, Antonio,SD,TE,1,3,33.33,1,2016,2
Hurns, Allen,JAX,WR,1,3,33.33,0,2016,2
Doctson, Josh,WAS,WR,0,3,0.00,0,2016,2
Benjamin, Kelvin,CAR,WR,2,2,100.00,2,2016,2
Wallace, Mike,BAL,WR,2,2,100.00,2,2016,2
Diggs, Stefon,MIN,WR,2,2,100.00,0,2016,2
Johnson, Andre,TEN,WR,2,2,100.00,1,2016,2
Sanu, Mohamed,ATL,WR,2,2,100.00,0,2016,2
Vereen, Shane,NYG,RB,2,2,100.00,0,2016,2
Amendola, Danny,NE,WR,2,2,100.00,2,2016,2
Edelman, Julian,NE,WR,1,2,50.00,0,2016,2
Burton, Trey,PHI,TE,1,2,50.00,1,2016,2
Hilton, T.Y.,IND,WR,1,2,50.00,0,2016,2
Holmes, Andre,OAK,WR,1,2,50.00,1,2016,2
Lockett, Tyler,SEA,WR,1,2,50.00,0,2016,2
Reed, Jordan,WAS,TE,1,2,50.00,0,2016,2
Ebron, Eric,DET,TE,1,2,50.00,1,2016,2
Jones, Marvin,DET,WR,1,2,50.00,0,2016,2
Evans, Mike,TB,WR,1,2,50.00,1,2016,2
Inman, Dontrelle,SD,WR,1,2,50.00,0,2016,2
Powell, Bilal,NYJ,RB,1,2,50.00,0,2016,2
Witten, Jason,DAL,TE,1,2,50.00,0,2016,2
Bryant, Dez,DAL,WR,0,2,0.00,0,2016,2
White, Kevin,CHI,WR,0,2,0.00,0,2016,2
Uzomah, C.J.,CIN,TE,0,2,0.00,0,2016,2
Hopkins, DeAndre,HOU,WR,0,2,0.00,0,2016,2
Sanders, Emmanuel,DEN,WR,0,2,0.00,0,2016,2
Davis, Vernon,WAS,TE,1,1,100.00,0,2016,2
Ingram, Mark,NO,RB,1,1,100.00,0,2016,2
Shepard, Sterling,NYG,WR,1,1,100.00,0,2016,2
Mathews, Ryan,PHI,RB,1,1,100.00,0,2016,2
Grimble, Xavier,PIT,TE,1,1,100.00,1,2016,2
Miller, Lamar,HOU,RB,1,1,100.00,0,2016,2
Gillislee, Mike,BUF,RB,1,1,100.00,1,2016,2
Rudolph, Kyle,MIN,TE,1,1,100.00,1,2016,2
Fells, Darren,ARI,TE,1,1,100.00,0,2016,2
Tamme, Jacob,ATL,TE,1,1,100.00,1,2016,2
Boldin, Anquan,DET,WR,1,1,100.00,1,2016,2
Hardy, Justin,ATL,WR,1,1,100.00,1,2016,2
Rawls, Thomas,SEA,RB,1,1,100.00,0,2016,2
Carey, KaDeem,CHI,RB,1,1,100.00,0,2016,2
Doyle, Jack,IND,TE,1,1,100.00,0,2016,2
Grant, Corey,JAX,RB,1,1,100.00,1,2016,2
Funchess, Devin,CAR,WR,1,1,100.00,1,2016,2
Benjamin, Travis,SD,WR,1,1,100.00,1,2016,2
Decker, Eric,NYJ,WR,1,1,100.00,1,2016,2
Lewis, Marcedes,JAX,TE,1,1,100.00,1,2016,2
James, Jesse,PIT,TE,1,1,100.00,1,2016,2
Sharpe, Tajae,TEN,WR,1,1,100.00,0,2016,2
Coleman, Corey,CLE,WR,1,1,100.00,1,2016,2
Murray, DeMarco,TEN,RB,1,1,100.00,0,2016,2
Elliott, Ezekiel,DAL,RB,1,1,100.00,0,2016,2
Cameron, Jordan,MIA,TE,1,1,100.00,1,2016,2
Hill, Jeremy,CIN,RB,1,1,100.00,0,2016,2
Olawale, Jamize,OAK,RB,1,1,100.00,0,2016,2
Gore, Frank,IND,RB,1,1,100.00,1,2016,2
Gordon, Melvin,SD,RB,1,1,100.00,0,2016,2
Austin, Tavon,LAR,WR,1,1,100.00,0,2016,2
Bernard, Gio,CIN,RB,1,1,100.00,0,2016,2
Coleman, Tevin,ATL,RB,1,1,100.00,0,2016,2
Bennett, Martellus,NE,TE,1,1,100.00,1,2016,2
Crabtree, Michael,OAK,WR,1,1,100.00,1,2016,2
Crowder, Jamison,WAS,WR,1,1,100.00,1,2016,2
Snead, Willie,NO,WR,1,1,100.00,1,2016,2
Williams, DeAngelo,PIT,RB,1,1,100.00,1,2016,2
Grant, Ryan,WAS,WR,1,1,100.00,0,2016,2
Cooper, Amari,OAK,WR,0,1,0.00,0,2016,2
Brown, Antonio,PIT,WR,0,1,0.00,0,2016,2
Royal, Eddie,CHI,WR,0,1,0.00,0,2016,2
Cruz, Victor,NYG,WR,0,1,0.00,0,2016,2
Fleener, Coby,NO,TE,0,1,0.00,0,2016,2
Salas, Greg,BUF,WR,0,1,0.00,0,2016,2
White, James,NE,RB,0,1,0.00,0,2016,2
Turbin, Robert,IND,RB,0,1,0.00,0,2016,2
Gresham, Jermaine,ARI,TE,0,1,0.00,0,2016,2
Donnell, Larry,NYG,TE,0,1,0.00,0,2016,2
Grimes, Jonathan,HOU,RB,0,1,0.00,0,2016,2
Ware, Spencer,KC,RB,0,1,0.00,0,2016,2
Smith, Torrey,SF,WR,0,1,0.00,0,2016,2
Adams, Davante,GB,WR,0,1,0.00,0,2016,2
Johnson, David,ARI,RB,0,1,0.00,0,2016,2
Beasley, Cole,DAL,WR,0,1,0.00,0,2016,2
Conley, Chris,KC,WR,0,1,0.00,0,2016,2
Strong, Jaelen,HOU,WR,0,1,0.00,0,2016,2
Garcon, Pierre,WAS,WR,0,1,0.00,0,2016,2
Kearse, Jermaine,SEA,WR,0,1,0.00,0,2016,2
Riddick, Theo,DET,RB,0,1,0.00,0,2016,2
Robinson, Denard,JAX,RB,0,1,0.00,0,2016,2
Maclin, Jeremy,KC,WR,0,1,0.00,0,2016,2
Kelce, Travis,KC,TE,0,1,0.00,0,2016,2
Tate, Golden,DET,WR,0,1,0.00,0,2016,2
Beckham, Odell,NYG,WR,0,1,0.00,0,2016,2
Brown, Philly,CAR,WR,0,1,0.00,0,2016,2
Patton, Quinton,SF,WR,0,1,0.00,0,2016,2
Roberts, Seth,OAK,WR,0,1,0.00,0,2016,2
Britt, Kenny,LAR,WR,0,1,0.00,0,2016,2
Parker, DeVante,MIA,WR,0,1,0.00,0,2016,2
Butler, Brice,DAL,WR,0,1,0.00,0,2016,2
Tukuafu, Will,SEA,FB,0,1,0.00,0,2016,2
Celek, Brent,PHI,TE,0,1,0.00,0,2016,2
Sanders, Emmanuel,DEN,WR,3,5,60.00,1,2016,3
Brate, Cameron,TB,TE,2,5,40.00,2,2016,3
Miller, Zach,CHI,TE,3,4,75.00,2,2016,3
Kelce, Travis,KC,TE,3,3,100.00,1,2016,3
Thomas, Demaryius,DEN,WR,2,3,66.67,0,2016,3
Robinson, Allen,JAX,WR,2,3,66.67,2,2016,3
Thomas, Michael,NO,WR,2,3,66.67,1,2016,3
McCluster, Dexter,SD,WR,2,3,66.67,0,2016,3
Nelson, Jordy,GB,WR,2,3,66.67,2,2016,3
Baldwin, Doug,SEA,WR,2,3,66.67,1,2016,3
Crowder, Jamison,WAS,WR,1,3,33.33,0,2016,3
Beckham, Odell,NYG,WR,1,3,33.33,0,2016,3
Jackson, Vincent,TB,WR,1,3,33.33,0,2016,3
Rudolph, Kyle,MIN,TE,1,3,33.33,1,2016,3
Jones, Julio,ATL,WR,0,3,0.00,0,2016,3
Bennett, Martellus,NE,TE,0,3,0.00,0,2016,3
Marshall, Brandon,NYJ,WR,0,3,0.00,0,2016,3
Graham, Jimmy,SEA,TE,2,2,100.00,1,2016,3
Lee, Marqise,JAX,WR,2,2,100.00,0,2016,3
Riddick, Theo,DET,RB,2,2,100.00,0,2016,3
Evans, Mike,TB,WR,2,2,100.00,1,2016,3
Coleman, Brandon,NO,WR,2,2,100.00,0,2016,3
Conley, Chris,KC,WR,1,2,50.00,0,2016,3
Hilton, T.Y.,IND,WR,1,2,50.00,0,2016,3
Johnson, Duke,CLE,RB,1,2,50.00,0,2016,3
Williams, Tyrell,SD,WR,1,2,50.00,0,2016,3
Enunwa, Quincy,NYJ,WR,1,2,50.00,0,2016,3
Myers, Brandon,TB,TE,1,2,50.00,0,2016,3
Tamme, Jacob,ATL,TE,1,2,50.00,0,2016,3
Rainey, Bobby,NYG,RB,0,2,0.00,0,2016,3
Douglas, Harry,TEN,WR,0,2,0.00,0,2016,3
Kendricks, Lance,LAR,TE,0,2,0.00,0,2016,3
White, Kevin,CHI,WR,0,2,0.00,0,2016,3
Hyde, Carlos,SF,RB,1,1,100.00,0,2016,3
Ingram, Mark,NO,RB,1,1,100.00,1,2016,3
Shepard, Sterling,NYG,WR,1,1,100.00,0,2016,3
Matthews, Jordan,PHI,WR,1,1,100.00,1,2016,3
Fleener, Coby,NO,TE,1,1,100.00,1,2016,3
Draughn, Shaun,SF,RB,1,1,100.00,0,2016,3
Boldin, Anquan,DET,WR,1,1,100.00,1,2016,3
Hardy, Justin,ATL,WR,1,1,100.00,1,2016,3
Sanu, Mohamed,ATL,WR,1,1,100.00,0,2016,3
Powell, Bilal,NYJ,RB,1,1,100.00,0,2016,3
Rodgers, Richard,GB,TE,1,1,100.00,1,2016,3
Cooks, Brandin,NO,WR,1,1,100.00,0,2016,3
Williams, Damien,MIA,RB,1,1,100.00,1,2016,3
Forte, Matt,NYJ,RB,1,1,100.00,0,2016,3
Amendola, Danny,NE,WR,1,1,100.00,0,2016,3
Garcon, Pierre,WAS,WR,1,1,100.00,0,2016,3
Hill, Tyreek,KC,WR,1,1,100.00,0,2016,3
Adams, Davante,GB,WR,1,1,100.00,1,2016,3
Sims, Dion,MIA,TE,1,1,100.00,0,2016,3
Powell, Walt,BUF,WR,1,1,100.00,0,2016,3
Murray, DeMarco,TEN,RB,1,1,100.00,0,2016,3
Johnson, Andre,TEN,WR,1,1,100.00,1,2016,3
Thielen, Adam,MIN,WR,1,1,100.00,0,2016,3
Royal, Eddie,CHI,WR,1,1,100.00,0,2016,3
Freeman, Devonta,ATL,RB,1,1,100.00,1,2016,3
Green, A.J.,CIN,WR,1,1,100.00,0,2016,3
Coates, Sammie,PIT,WR,1,1,100.00,0,2016,3
Fowler, Jalston,TEN,FB,1,1,100.00,0,2016,3
Robinson, Aldrick,ATL,WR,1,1,100.00,0,2016,3
Bernard, Gio,CIN,RB,1,1,100.00,0,2016,3
Witten, Jason,DAL,TE,1,1,100.00,0,2016,3
Shepard, Russell,TB,WR,1,1,100.00,0,2016,3
Bryant, Dez,DAL,WR,1,1,100.00,1,2016,3
Hogan, Chris,NE,WR,1,1,100.00,0,2016,3
Humphries, Adam,TB,WR,1,1,100.00,0,2016,3
Fells, Darren,ARI,TE,0,1,0.00,0,2016,3
Higgins, Rashard,CLE,WR,0,1,0.00,0,2016,3
Norwood, Jordan,DEN,WR,0,1,0.00,0,2016,3
Jeffery, Alshon,CHI,WR,0,1,0.00,0,2016,3
Harris, Demetrius,KC,TE,0,1,0.00,0,2016,3
Barnidge, Gary,CLE,TE,0,1,0.00,0,2016,3
LaFell, Brandon,CIN,WR,0,1,0.00,0,2016,3
Kerley, Jeremy,SF,WR,0,1,0.00,0,2016,3
Landry, Jarvis,MIA,WR,0,1,0.00,0,2016,3
Gordon, Melvin,SD,RB,0,1,0.00,0,2016,3
Sims, Charles,TB,RB,0,1,0.00,0,2016,3
Wallace, Mike,BAL,WR,0,1,0.00,0,2016,3
Edelman, Julian,NE,WR,0,1,0.00,0,2016,3
Fitzgerald, Larry,ARI,WR,0,1,0.00,0,2016,3
Vereen, Shane,NYG,RB,0,1,0.00,0,2016,3
Johnson, David,ARI,RB,0,1,0.00,0,2016,3
Clay, Charles,BUF,TE,0,1,0.00,0,2016,3
Hurns, Allen,JAX,WR,0,1,0.00,0,2016,3
Allen, Dwayne,IND,TE,0,1,0.00,0,2016,3
Swoope, Erik,IND,TE,0,1,0.00,0,2016,3
Howard, Jordan,CHI,RB,0,1,0.00,0,2016,3
Marshall, Jalin,NYJ,WR,0,1,0.00,0,2016,3
Gronkowski, Rob,NE,TE,0,1,0.00,0,2016,3
Sharpe, Tajae,TEN,WR,0,1,0.00,0,2016,3
Cobb, Randall,GB,WR,0,1,0.00,0,2016,3
Wheaton, Markus,PIT,WR,0,1,0.00,0,2016,3
Decker, Eric,NYJ,WR,0,1,0.00,0,2016,3
Louis, Ricardo,CLE,WR,0,1,0.00,0,2016,3
Britt, Kenny,LAR,WR,0,1,0.00,0,2016,3
Jones, Marvin,DET,WR,0,1,0.00,0,2016,3
Benjamin, Travis,SD,WR,0,1,0.00,0,2016,3
Cook, Jared,GB,TE,0,1,0.00,0,2016,3
Celek, Brent,PHI,TE,0,1,0.00,0,2016,3
Boyd, Tyler,CIN,WR,0,1,0.00,0,2016,3
Reed, Jordan,WAS,TE,4,4,100.00,2,2016,4
Olsen, Greg,CAR,TE,2,4,50.00,1,2016,4
Robinson, Allen,JAX,WR,1,4,25.00,1,2016,4
Kelce, Travis,KC,TE,2,3,66.67,1,2016,4
Juszczyk, Kyle,BAL,RB,2,3,66.67,0,2016,4
Witten, Jason,DAL,TE,1,3,33.33,0,2016,4
Crabtree, Michael,OAK,WR,2,2,100.00,2,2016,4
Kuhn, John,NO,FB,2,2,100.00,1,2016,4
Williams, Tyrell,SD,WR,2,2,100.00,0,2016,4
Brown, Philly,CAR,WR,2,2,100.00,1,2016,4
Pryor, Terrelle,CLE,QB,2,2,100.00,1,2016,4
Johnson, David,ARI,RB,2,2,100.00,0,2016,4
Hilton, T.Y.,IND,WR,2,2,100.00,1,2016,4
Hill, Tyreek,KC,WR,2,2,100.00,1,2016,4
Tamme, Jacob,ATL,TE,2,2,100.00,1,2016,4
McKinnon, Jerick,MIN,RB,2,2,100.00,0,2016,4
Thomas, Michael,NO,WR,2,2,100.00,1,2016,4
Thomas, Demaryius,DEN,WR,2,2,100.00,1,2016,4
Butler, Brice,DAL,WR,1,2,50.00,1,2016,4
McCluster, Dexter,SD,WR,1,2,50.00,0,2016,4
Conley, Chris,KC,WR,1,2,50.00,0,2016,4
Thompson, Chris,WAS,RB,1,2,50.00,1,2016,4
Rudolph, Kyle,MIN,TE,1,2,50.00,1,2016,4
Sanders, Emmanuel,DEN,WR,1,2,50.00,1,2016,4
Henry, Hunter,SD,TE,1,2,50.00,1,2016,4
Smith, Steve,BAL,WR,1,2,50.00,0,2016,4
Brown, John,ARI,WR,0,2,0.00,0,2016,4
Howard, Jordan,CHI,RB,0,2,0.00,0,2016,4
Cruz, Victor,NYG,WR,0,2,0.00,0,2016,4
Allen, Javorius,BAL,RB,1,1,100.00,0,2016,4
Ingram, Mark,NO,RB,1,1,100.00,0,2016,4
Fuller, Will,HOU,WR,1,1,100.00,1,2016,4
Quick, Brian,LAR,WR,1,1,100.00,1,2016,4
Boldin, Anquan,DET,WR,1,1,100.00,0,2016,4
Fiedorowicz, C.J.,HOU,TE,1,1,100.00,1,2016,4
Miller, Zach,CHI,TE,1,1,100.00,1,2016,4
Roberts, Seth,OAK,WR,1,1,100.00,1,2016,4
Woods, Robert,BUF,WR,1,1,100.00,0,2016,4
Benjamin, Kelvin,CAR,WR,1,1,100.00,1,2016,4
Uzomah, C.J.,CIN,TE,1,1,100.00,0,2016,4
White, Kevin,CHI,WR,1,1,100.00,0,2016,4
Gurley, Todd,LAR,RB,1,1,100.00,0,2016,4
Lee, Marqise,JAX,WR,1,1,100.00,0,2016,4
Marshall, Brandon,NYJ,WR,1,1,100.00,1,2016,4
McCoy, LeSean,BUF,RB,1,1,100.00,1,2016,4
Murray, Latavius,OAK,RB,1,1,100.00,0,2016,4
Dunbar, Lance,DAL,RB,1,1,100.00,0,2016,4
James, Jesse,PIT,TE,1,1,100.00,1,2016,4
Riddick, Theo,DET,RB,1,1,100.00,0,2016,4
Meredith, Cameron,CHI,WR,1,1,100.00,0,2016,4
Louis, Ricardo,CLE,WR,1,1,100.00,0,2016,4
Tolbert, Mike,CAR,FB,1,1,100.00,0,2016,4
Williams, Terrance,DAL,WR,1,1,100.00,1,2016,4
Brate, Cameron,TB,TE,1,1,100.00,0,2016,4
Thielen, Adam,MIN,WR,1,1,100.00,0,2016,4
Freeman, Devonta,ATL,RB,1,1,100.00,0,2016,4
Royal, Eddie,CHI,WR,1,1,100.00,1,2016,4
Brown, Antonio,PIT,WR,1,1,100.00,1,2016,4
Green, A.J.,CIN,WR,1,1,100.00,1,2016,4
Coates, Sammie,PIT,WR,1,1,100.00,0,2016,4
Austin, Tavon,LAR,WR,1,1,100.00,0,2016,4
Bernard, Gio,CIN,RB,1,1,100.00,0,2016,4
Coleman, Tevin,ATL,RB,1,1,100.00,0,2016,4
Coleman, Brandon,NO,WR,1,1,100.00,0,2016,4
Turbin, Robert,IND,RB,1,1,100.00,0,2016,4
Travis, Ross,KC,TE,0,1,0.00,0,2016,4
Wilson, Albert,KC,WR,0,1,0.00,0,2016,4
Garcon, Pierre,WAS,WR,0,1,0.00,0,2016,4
Wallace, Mike,BAL,WR,0,1,0.00,0,2016,4
Burbridge, Aaron,SF,WR,0,1,0.00,0,2016,4
Hurns, Allen,JAX,WR,0,1,0.00,0,2016,4
Boyd, Tyler,CIN,WR,0,1,0.00,0,2016,4
Funchess, Devin,CAR,WR,0,1,0.00,0,2016,4
Latimer, Cody,DEN,WR,0,1,0.00,0,2016,4
Taylor, Jordan,DEN,WR,0,1,0.00,0,2016,4
Walker, Delanie,TEN,TE,0,1,0.00,0,2016,4
Inman, Dontrelle,SD,WR,0,1,0.00,0,2016,4
Johnson, Duke,CLE,RB,0,1,0.00,0,2016,4
Sharpe, Tajae,TEN,WR,0,1,0.00,0,2016,4
Patterson, Cordarrelle,MIN,WR,0,1,0.00,0,2016,4
Clay, Charles,BUF,TE,0,1,0.00,0,2016,4
Maclin, Jeremy,KC,WR,0,1,0.00,0,2016,4
Graham, Jimmy,SEA,TE,0,1,0.00,0,2016,4
LaFell, Brandon,CIN,WR,0,1,0.00,0,2016,4
Higbee, Tyler,LAR,TE,0,1,0.00,0,2016,4
Grimble, Xavier,PIT,TE,0,1,0.00,0,2016,4
Powell, Bilal,NYJ,RB,0,1,0.00,0,2016,4
Kerley, Jeremy,SF,WR,2,4,50.00,1,2016,5
Meredith, Cameron,CHI,WR,3,3,100.00,1,2016,5
Austin, Tavon,LAR,WR,1,3,33.33,0,2016,5
Gurley, Todd,LAR,RB,1,3,33.33,0,2016,5
Evans, Mike,TB,WR,0,3,0.00,0,2016,5
Cooper, Amari,OAK,WR,0,3,0.00,0,2016,5
LaFell, Brandon,CIN,WR,2,2,100.00,2,2016,5
Brown, Antonio,PIT,WR,2,2,100.00,1,2016,5
Riddick, Theo,DET,RB,2,2,100.00,2,2016,5
Williams, Damien,MIA,RB,2,2,100.00,0,2016,5
Rogers, Chester,IND,WR,2,2,100.00,0,2016,5
Bennett, Martellus,NE,TE,2,2,100.00,2,2016,5
Wallace, Mike,BAL,WR,2,2,100.00,0,2016,5
Patterson, Cordarrelle,MIN,WR,2,2,100.00,1,2016,5
Anderson, C.J.,DEN,RB,2,2,100.00,0,2016,5
Allen, Dwayne,IND,TE,2,2,100.00,1,2016,5
Rodgers, Jacquizz,TB,RB,2,2,100.00,0,2016,5
Royal, Eddie,CHI,WR,1,2,50.00,0,2016,5
Nelson, Jordy,GB,WR,1,2,50.00,1,2016,5
Crabtree, Michael,OAK,WR,1,2,50.00,0,2016,5
Hamlett, Connor,CLE,TE,1,2,50.00,1,2016,5
Gillmore, Crockett,BAL,TE,1,2,50.00,1,2016,5
West, Terrance,BAL,RB,1,2,50.00,0,2016,5
Marshall, Brandon,NYJ,WR,1,2,50.00,1,2016,5
Sanders, Emmanuel,DEN,WR,1,2,50.00,0,2016,5
Green-Beckham, Dorial,PHI,WR,1,2,50.00,0,2016,5
Murray, DeMarco,TEN,RB,1,2,50.00,0,2016,5
Butler, Brice,DAL,WR,1,2,50.00,1,2016,5
Freeman, Devonta,ATL,RB,1,2,50.00,0,2016,5
Coates, Sammie,PIT,WR,1,2,50.00,1,2016,5
Bell, Blake,SF,TE,1,2,50.00,0,2016,5
Edelman, Julian,NE,WR,1,2,50.00,0,2016,5
Coleman, Tevin,ATL,RB,1,2,50.00,0,2016,5
Hopkins, DeAndre,HOU,WR,1,2,50.00,1,2016,5
Wheaton, Markus,PIT,WR,1,2,50.00,0,2016,5
Griffin, Ryan,HOU,TE,0,2,0.00,0,2016,5
Rodgers, Richard,GB,TE,0,2,0.00,0,2016,5
Witten, Jason,DAL,TE,0,2,0.00,0,2016,5
Tate, Golden,DET,WR,1,1,100.00,0,2016,5
Gordon, Melvin,SD,RB,1,1,100.00,1,2016,5
Holmes, Andre,OAK,WR,1,1,100.00,0,2016,5
Hunter, Justin,BUF,WR,1,1,100.00,1,2016,5
Perriman, Breshad,BAL,WR,1,1,100.00,0,2016,5
Patton, Quinton,SF,WR,1,1,100.00,0,2016,5
Jones, Marvin,DET,WR,1,1,100.00,1,2016,5
Dorsett, Phillip,IND,WR,1,1,100.00,0,2016,5
